slide_id,label
TCGA-21-1070-01A-01-BS1.993bb6b3-3cfd-4bf4-8744-988cd301c956,tumor_tissue
TCGA-L9-A443-01A-01-TSA.73AF0603-4992-4DD1-8FCD-1ADC290382BE,tumor_tissue
TCGA-33-4532-01A-01-BS1.c0075942-9df4-4db4-bad1-0e0c58f7178b,tumor_tissue
TCGA-58-A46L-01A-01-TSA.2CA15BE6-752B-4E68-B52E-0BB1465690B9,tumor_tissue
TCGA-78-7161-01A-01-BS1.2bad8f79-9d26-45f2-a53c-f70cf2263846,tumor_tissue
TCGA-L9-A8F4-01A-01-TS1.045CA12F-09B3-4135-9CCB-CD3252F1D71A,tumor_tissue
TCGA-85-6560-01A-01-TS1.0539c753-ff6f-44ae-a940-becc70f75a8d,tumor_tissue
TCGA-85-8288-01A-01-TS1.6345ed6e-0591-408f-a753-c1a3aa9ca773,tumor_tissue
TCGA-22-5492-11A-01-TS1.0b01512d-564b-48c0-9596-c9903221c271,normal_tissue
TCGA-22-5471-11A-01-TS1.546968c3-b791-4aa5-bd78-0c08c50e1d1b,normal_tissue
TCGA-44-6144-11A-01-TS1.ecee5c05-5844-42e9-bfe6-d97d53d9f8e3,normal_tissue
TCGA-55-7910-01A-01-BS1.01e1cd48-7e71-445b-b624-ed9f185471fd,tumor_tissue
TCGA-39-5027-01A-01-BS1.25623f0d-975e-4208-a5ef-99fe9c319c3f,tumor_tissue
TCGA-05-4426-01A-01-TS1.83a1f69d-9362-4ac3-9a36-3150eae89519,tumor_tissue
TCGA-78-7540-11A-01-TS1.92595ecb-3d54-496c-acef-6206f69fa2a5,normal_tissue
TCGA-62-A46Y-01A-01-TS1.769D7702-02B6-4F1F-A061-056F2E51BF9C,tumor_tissue
TCGA-50-8459-11A-01-TS1.d81e0dda-c399-4170-b801-7f54b801817b,normal_tissue
TCGA-92-7341-11A-01-TS1.653b6a42-b723-4e23-b10b-c900337d9ad0,normal_tissue
TCGA-55-8097-01A-01-TS1.dbee3b58-4a20-4515-8f1f-b93d4b6aee45,tumor_tissue
TCGA-56-8622-11A-01-TS1.47057b2f-3b19-4f6d-bff1-33e772da9f46,normal_tissue
TCGA-67-3773-01A-01-BS1.2e8279d9-57a3-4343-8e8b-0fa7e500a531,tumor_tissue
TCGA-71-6725-01A-01-BS1.af567bff-0660-457c-b077-b254f177d5fe,tumor_tissue
TCGA-78-7145-01A-01-TS1.8930eca1-bc4e-4ed6-a6fd-335eb553e057,tumor_tissue
TCGA-95-7567-01A-01-TS1.16f9328c-0060-43e2-b998-e15022e75fff,tumor_tissue
TCGA-95-7947-01A-01-TS1.15869217-87cb-4f87-bacf-c12a10bddb77,tumor_tissue
TCGA-55-8620-01A-01-TS1.2bc7c641-7707-4a23-9b6a-8bd53e50b8dd,tumor_tissue
TCGA-58-A46M-01A-01-TSA.DD887E4F-F42C-4B66-98E8-0B1E952F7A3A,tumor_tissue
TCGA-33-4583-11A-01-TS1.411467f7-1b25-4008-b82f-d508ec5e5680,normal_tissue
TCGA-77-7338-11A-01-TS1.653a48d6-f999-4a15-a4e9-b816a3e83bdb,normal_tissue
TCGA-37-4135-01A-01-TS1.fd901f17-fe66-4709-b282-12ee85dff287,tumor_tissue
TCGA-60-2708-11A-01-TS1.3eb7115a-0ae5-4891-a395-f50dcad5959f,normal_tissue
TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8,normal_tissue
TCGA-63-7022-01A-01-TS1.70948b1b-4f77-4405-a1f3-735016b70a47,tumor_tissue
TCGA-64-1677-01A-01-TS1.64b2b82e-e4be-4399-bcc6-c32bf9089531,tumor_tissue
TCGA-56-8304-01A-01-TS1.03b2299b-0390-4d79-9fa7-829e462bb22b,tumor_tissue
TCGA-66-2768-01A-01-BS1.123d72ad-faec-484b-8821-49414b1efecf,tumor_tissue
TCGA-56-7221-01A-01-TS1.97c4d16d-5160-46ac-8f46-fdc32a5ed827,tumor_tissue
TCGA-78-7147-01A-01-TS1.8efc5b05-55cb-450a-a75d-1d5033334f51,tumor_tissue
TCGA-34-A5IX-01A-01-TSA.FC43EF4C-BFA7-44CF-B818-DCEE29CA260D,tumor_tissue
TCGA-44-6148-01A-01-TS1.dc502627-e621-4ddc-a472-d3e438bb1045,tumor_tissue
TCGA-44-6778-11A-01-TS1.daddbd1e-b7b8-42e8-bd2b-f1ed8eb7b5b3,normal_tissue
TCGA-55-6985-01A-01-TS1.622c3ab8-9906-4228-a611-07add2291f7b,tumor_tissue
TCGA-60-2725-01A-01-TS1.47dfda47-c072-46cb-80db-e09ce80445f9,tumor_tissue
TCGA-50-5935-01A-01-BS1.b3e47bcb-70a9-4177-86a9-f0dac5aa0a07,tumor_tissue
TCGA-58-8391-11A-01-TS1.26566f10-f8a3-4232-ac87-9f7db7dab873,normal_tissue
TCGA-58-8390-01A-01-TS1.362c9ebd-b84b-4ed5-a33d-76214ca05021,tumor_tissue
TCGA-43-3920-01A-01-TS1.88bbd2c7-9f9a-47b4-ab9c-75bc4feef711,tumor_tissue
TCGA-77-7142-11A-01-TS1.81c96483-edd3-47a0-be05-7bb308e3d963,normal_tissue
TCGA-55-6980-11A-01-TS1.7d9af225-8aea-4609-9e58-fb190f63f13f,normal_tissue
TCGA-49-4510-11A-01-BS1.b925943d-b9ff-4a12-bbc8-84131c6fffa3,normal_tissue
TCGA-38-4632-01A-01-BS1.f804f64d-a2b6-4756-bf3c-4b77d1e68a76,tumor_tissue
TCGA-38-4626-01A-01-BS1.57181f5e-1b4d-415a-8acc-9dc40dd03f7b,tumor_tissue
TCGA-73-4677-11A-01-BS1.4e3902aa-fbb2-426c-8124-7f826b36d869,normal_tissue
TCGA-50-5066-01A-01-TS1.0c7e8ed4-7458-4e11-93fb-46df485c414f,tumor_tissue
TCGA-63-7023-01A-01-TS1.cccb8282-147e-4148-b525-6e5dd656b496,tumor_tissue
TCGA-91-6831-11A-01-TS1.4346239f-de98-4c3f-8790-40766161d2c7,normal_tissue
TCGA-66-2769-11A-01-BS1.6251a4ef-88c3-46c2-8e46-61ea3d1a9c0c,normal_tissue
TCGA-22-4613-01A-01-TS1.8493c28d-f0fe-4431-83ab-d6e648ac1951,tumor_tissue
TCGA-66-2742-01A-01-TS1.5b98a391-c236-44e2-86cb-3413a3a01c5b,tumor_tissue
TCGA-38-4631-11A-01-BS1.8777cd1a-1d4d-4d5e-b036-5fd2cb9406f8,normal_tissue
TCGA-39-5035-01A-01-TS1.a360a0a1-8ef2-48d4-88f0-37b9a6e37c6e,tumor_tissue
TCGA-50-5935-01A-01-TS1.3c8f9844-b248-48ef-99d8-2f4974288c0a,tumor_tissue
TCGA-49-AAR2-01A-01-TSA.9ACD343C-772D-48E4-A994-4EDFC9C1C662,tumor_tissue
TCGA-37-A5EN-01A-02-TS2.1AB05CBE-39C3-42BF-81C5-2ECF1920CFD0,tumor_tissue
TCGA-91-6831-01A-01-TS1.4b44cb99-5b5e-4999-bc73-b836b1536d9d,tumor_tissue
TCGA-63-A5MB-01A-01-TS1.2E622322-0536-41F1-B994-8A96E83D3B97,tumor_tissue
TCGA-85-7696-01A-01-BS1.daa2aaac-ee55-4584-a8c2-87c87bccc947,tumor_tissue
TCGA-50-6594-11A-01-TS1.cbb46ec1-8926-444f-a557-755b5e38a88b,normal_tissue
TCGA-90-7769-01A-01-BS1.b37713a4-0a29-4bb5-b610-f1dbb6c26699,tumor_tissue
TCGA-91-6836-01A-01-BS1.c79514db-1baa-4969-8549-272cde47ff75,tumor_tissue
TCGA-MP-A4TF-01A-01-TS1.23093891-0A89-490A-A5F2-71386E26F6A7,tumor_tissue
TCGA-22-4601-11A-01-BS1.a0fc91a0-f1da-4c33-bbe7-2c2facf2e46a,normal_tissue
TCGA-39-5016-01A-01-TS1.d2919568-4db2-4676-bb29-ea31af18a23e,tumor_tissue
TCGA-99-8033-11A-01-TS1.7f8c4309-6693-477f-967d-a322e688ecf5,normal_tissue
TCGA-86-7955-01A-01-TS1.04f83263-1dde-49ac-b5b7-db297c8e3d46,tumor_tissue
TCGA-60-2714-11A-01-TS1.cb9dd045-b3e1-4fca-94de-3c53b27c06e4,normal_tissue
TCGA-91-8497-01A-01-TS1.a9a993d5-72e0-400d-b5ae-ec5d0244b793,tumor_tissue
TCGA-55-6969-11A-01-TS1.09a0b800-a11c-4a6e-b95a-f85b573b5284,normal_tissue
TCGA-73-4675-11A-01-TS1.52f00814-e57a-48cc-a182-9bdecf0fc914,normal_tissue
TCGA-05-4398-01A-01-BS1.844b45df-df4e-41e1-9608-2743644bbcd1,tumor_tissue
TCGA-66-2770-01A-01-BS1.a10196d2-7a81-4e1e-a9a7-62d123c30875,tumor_tissue
TCGA-44-6776-01A-01-BS1.7b26c23b-edbf-4de8-8add-37544a4e74ed,tumor_tissue
TCGA-91-6847-11A-01-TS1.bed7fd2b-0ae1-4903-8da2-437a0a827b0b,normal_tissue
TCGA-56-8504-11A-01-TS1.04a0a88a-63e0-4df4-9c95-5cc8a62a993c,normal_tissue
TCGA-77-8153-11A-01-TS1.1e170a9c-5622-4816-bb91-88728b74e105,normal_tissue
TCGA-33-AASI-01A-02-TSB.CAD2C928-706A-4FB5-86FB-B6E367735575,tumor_tissue
TCGA-43-3920-11B-01-BS1.a0ad6d56-14f9-41e7-9f68-69a97902d091,normal_tissue
TCGA-69-7763-01A-01-BS1.357e610f-fd28-46a2-9f80-ae8a9d4e7b02,tumor_tissue
TCGA-66-2734-01A-01-BS1.1ea6390c-bcc7-4edc-89be-bbdcc0930bfc,tumor_tissue
TCGA-MP-A4TD-01A-03-TS3.678DF757-79E3-4E08-883B-8524F3C7B93F,tumor_tissue
TCGA-44-6147-01A-01-TS1.3abeedc6-cb8c-45da-8054-c8cd7a4f4346,tumor_tissue
TCGA-38-4627-01A-01-BS1.d141e46d-3eaa-4605-8672-e4341e01bfee,tumor_tissue
TCGA-39-5021-01A-01-BS1.b64b9118-29ed-4f26-a24a-19297cf80d85,tumor_tissue
TCGA-22-4591-01A-01-BS1.b3474f7c-8f78-4696-81a3-d2399d574d81,tumor_tissue
TCGA-69-7973-01A-01-TS1.005ffd5d-0f15-45aa-9287-52a098e68b07,tumor_tissue
TCGA-66-2763-11A-01-TS1.9b2dceec-2f8e-4375-971d-faa0f3d8fc85,normal_tissue
TCGA-44-2668-01B-02-BS2.7C0C441E-E968-471D-9E4A-77673F67250D,tumor_tissue
TCGA-18-4721-11A-01-BS1.10d3253e-4100-4018-a65d-fdb7cb53b030,normal_tissue
TCGA-94-A5I6-01A-02-TSB.9B1D1CA0-47C8-4415-AF10-06C1EFFE515D,tumor_tissue
TCGA-60-2704-01A-01-TS1.b534b929-b6d0-42e9-a611-ec80cac09f35,tumor_tissue
TCGA-44-5645-11A-02-TS2.F7F3BB9A-F734-4616-A605-560A9A357F9A,normal_tissue
TCGA-44-4112-01A-01-TS1.836533a5-8389-4554-8f56-419bf11d8db8,tumor_tissue
TCGA-68-8251-01A-01-TS1.8b9eba86-bdd7-4cbc-b114-924cc4267af6,tumor_tissue
TCGA-33-4586-01A-01-TS1.ed870e19-e471-4be1-8f77-865bc05bb401,tumor_tissue
TCGA-55-7574-01A-01-BS1.6dcbb8ec-0b23-4ef6-8072-f364f31cd7a4,tumor_tissue
TCGA-66-2777-11A-01-BS1.3deec1f4-3693-4839-95a9-80128c2b5580,normal_tissue
TCGA-85-A50Z-01A-02-TSB.E5496035-DC7B-43C6-9EFE-F430FCC939B1,tumor_tissue
TCGA-05-4403-01A-01-TS1.4ea11b71-999c-4073-ab56-c6da0eb310f8,tumor_tissue
TCGA-96-A4JL-01A-01-TSA.3FA7182D-09EC-469A-92E2-EFFDC286913C,tumor_tissue
TCGA-58-8387-01A-01-TS1.b78651f4-e2bd-4028-acf5-1d585586c504,tumor_tissue
TCGA-51-4079-11A-01-BS1.d7448610-4a7c-4dc6-8775-f17de852a68c,normal_tissue
TCGA-97-8177-01A-01-TS1.5b2fb8cf-2f14-41ac-8a47-81022f66fe53,tumor_tissue
TCGA-44-6144-01A-01-BS1.18f68ab2-5f50-4578-bc9d-6b96b319755d,tumor_tissue
TCGA-86-8673-01A-01-BS1.6b973410-050d-4605-b52d-d4bfcf1c2a6a,tumor_tissue
TCGA-NK-A5CX-01A-01-TS1.AB708497-54B8-4AA5-A720-5C12CE2632F6,tumor_tissue
TCGA-77-8140-01A-01-BS1.95b7cc33-2b7a-45c8-8379-f41e09b604a2,tumor_tissue
TCGA-64-5778-01A-01-TS1.e85c2800-9cf3-4e65-a002-342876faf327,tumor_tissue
TCGA-55-A491-01A-01-TS1.8EFE82A0-8DD2-430F-88D9-298C9959B6EE,tumor_tissue
TCGA-J2-8192-11A-01-TS1.98c498bc-b64f-4ebe-949d-0260a1ff3e40,normal_tissue
TCGA-18-4083-11A-01-BS1.6c73d945-b6a6-401e-a393-e8f22c934931,normal_tissue
TCGA-33-4587-11A-01-BS1.649dc3bb-c188-40ca-a868-8602b8167f5a,normal_tissue
TCGA-55-8513-01A-01-TS1.b38f25cb-fa2d-4143-a743-26e853c44636,tumor_tissue
TCGA-38-4628-01A-01-BS1.e36d38b6-0744-49c3-be1b-eedd00a80d57,tumor_tissue
TCGA-55-7815-11A-01-TS1.30a4a003-68d7-480c-bce4-68c89a461655,normal_tissue
TCGA-49-4512-11A-01-TS1.aed40659-2423-41d8-8d99-1c78268fcb9e,normal_tissue
TCGA-49-4512-01A-02-BS2.180a6269-9edb-47b8-b295-c43753d3c5a6,tumor_tissue
TCGA-56-1622-01A-01-TS1.9960ed49-bdeb-4601-b722-a72864b139f9,tumor_tissue
TCGA-44-3919-11A-01-BS1.b4977dfd-c3ac-41b3-b913-f14ab9180c2c,normal_tissue
TCGA-38-4630-01A-01-BS1.5bb0e95c-f89c-4e0f-9b15-0c8926a8dcc6,tumor_tissue
TCGA-34-5241-01A-01-BS1.c3bb535a-9750-453a-9752-eef20607b61b,tumor_tissue
TCGA-44-5645-01B-03-BS3.817AA505-ABFD-412E-8DD7-69D50A7E9BA9,tumor_tissue
TCGA-22-5472-11A-01-TS1.06b7b21e-715d-43c6-816c-605018802020,normal_tissue
TCGA-55-8620-11A-01-TS1.f9161a4c-f7aa-40e5-abdf-b245365c8eaf,normal_tissue
TCGA-05-4410-01A-01-BS1.9f17e837-5c04-4f1b-8438-d49fa409d361,tumor_tissue
TCGA-66-2794-11A-01-BS1.19359637-90b6-4976-98da-f1d248b8e5a3,normal_tissue
TCGA-55-6982-11A-01-TS1.d91e1c1e-551c-4382-a82f-fac833a41b24,normal_tissue
TCGA-05-4433-01A-01-BS1.ea4bd6a1-85d1-443c-b58a-9132ddf16a28,tumor_tissue
TCGA-55-7913-11A-01-TS1.48f0d183-f6c5-4e69-a590-cd5bdbc892f9,normal_tissue
TCGA-85-8288-01A-01-BS1.150a21b5-2670-4fdb-a200-80d1d9e62c76,tumor_tissue
TCGA-86-6562-01A-01-TS1.32c1f4ac-ae87-45c1-a29a-3a1d408727ed,tumor_tissue
TCGA-66-2744-11A-01-BS1.cfa5e823-ba0e-4936-848b-57dc80070548,normal_tissue
TCGA-35-5375-01A-01-BS1.76d789f1-f97f-4e9f-b278-49fee3058041,tumor_tissue
TCGA-55-6984-11A-01-TS1.51dc520b-6357-4cf7-b282-48ceeba02be7,normal_tissue
TCGA-60-2720-01A-01-BS1.b9520155-4a94-4306-bef3-f0e6f88527ce,tumor_tissue
TCGA-55-8505-11A-01-TS1.7794facd-1d6a-4d5f-8355-93d03b141f2d,normal_tissue
TCGA-43-6771-11A-01-TS1.2aae592a-0cf6-4b9f-bd55-ba7759b1d1a5,normal_tissue
TCGA-60-2725-01A-01-BS1.7b53732c-98a7-48fe-bf88-7b46d7771f59,tumor_tissue
TCGA-22-1002-01A-01-TS1.c683c75d-dc9c-4571-8d7f-5af47732fb11,tumor_tissue
TCGA-67-3772-01A-01-BS1.56a6f70b-02e3-4df0-bc16-f4ec8970f0ad,tumor_tissue
TCGA-49-6761-11A-01-TS1.abf86147-1410-4dbf-a187-02c978885bd6,normal_tissue
TCGA-85-8048-01A-01-TS1.8d994554-d3e3-48ff-a2c3-e8aa62f51a6a,tumor_tissue
TCGA-55-8619-01A-01-TS1.0dc030d8-c16e-4d3b-8bae-9f8ec5ab8962,tumor_tissue
TCGA-L9-A743-01A-04-TS4.873E50BA-0B07-4174-9FBE-7A830A85F83E,tumor_tissue
TCGA-22-5479-11A-01-TS1.0009929c-e965-4fcd-9f94-9d7842c33140,normal_tissue
TCGA-49-6744-11A-01-TS1.d664eb8f-ece3-4ac7-a11e-dadd5a2f0f53,normal_tissue
TCGA-56-7222-11A-01-TS1.7eb88da3-6431-4d51-969a-6b23a2cd009d,normal_tissue
TCGA-60-2713-01A-01-BS1.a6cda8a4-9889-431c-a931-66ba53f51cf4,tumor_tissue
TCGA-38-4626-11A-01-BS1.47b1c9ee-84cc-49fc-a707-b24c3bb7d7f3,normal_tissue
TCGA-43-7658-11A-01-TS1.9881be16-402b-4bff-8afa-1c25ec187779,normal_tissue
TCGA-44-7667-11A-01-TS1.4d2b08b2-07b1-478a-9944-934679cf74bb,normal_tissue
TCGA-55-7816-01A-01-TS1.f5aea275-cbd5-4e77-9e1d-dadb7fd95840,tumor_tissue
TCGA-56-8622-01A-01-TS1.8e6fcbf9-046d-45bf-9d16-8d7bb8141b79,tumor_tissue
TCGA-44-3917-11A-01-BS1.f7097e3f-4b6d-48e5-b06e-c0cd4e9fcc56,normal_tissue
TCGA-49-6742-01A-01-BS1.b896b13d-df91-485d-9ee2-19637547b9ac,tumor_tissue
TCGA-60-2711-11A-01-BS1.37aaebd7-1711-428d-a326-ee7910b57022,normal_tissue
TCGA-44-2656-01B-05-BS5.DDE6B343-CC69-494F-A467-8645E6D82796,tumor_tissue
TCGA-66-2793-01A-01-TS1.996aec63-ca55-4206-a64f-45a7c6e0ae6a,tumor_tissue
TCGA-51-4081-11A-01-BS1.af971992-9e37-4c29-9760-cccc5198359e,normal_tissue
TCGA-85-8276-01A-01-BS1.0a43a9ab-25d2-4b3f-bccc-ffaef3260bd5,tumor_tissue
TCGA-55-8094-01A-01-TS1.968a6d06-4b4c-4c42-b36a-a2883c61adb4,tumor_tissue
TCGA-77-6842-01A-01-TS1.98e43d92-630e-49ad-8aea-7e50ce570d17,tumor_tissue
TCGA-60-2710-11A-01-TS1.4f7b911e-5f72-4d83-a849-d56402dcc9a4,normal_tissue
TCGA-91-8499-01A-01-BS1.5defdd3c-e8ab-4b69-b857-4903584f3b62,tumor_tissue
TCGA-44-6146-01B-04-BS4.A6F8A54C-8E91-4133-AAB0-CDE658AE6B1B,tumor_tissue
TCGA-49-4488-01A-01-TS1.81994faa-27c7-4ab2-a36a-99572894994f,tumor_tissue
TCGA-50-6593-11A-01-TS1.8b2caa8f-76ac-41e4-be05-498e217ed7b1,normal_tissue
TCGA-56-7822-11A-01-TS1.3d860365-36fd-46d5-a47d-e2f823c30653,normal_tissue
TCGA-66-2768-01A-01-TS1.e76e138d-9f49-4619-b001-12cfd5e958f9,tumor_tissue
TCGA-58-8391-01A-01-TS1.6dc1131c-2b62-4464-86be-2a2e7f1224a1,tumor_tissue
TCGA-39-5039-01A-01-BS1.ca14c761-f834-4288-af52-1f32faace0e2,tumor_tissue
TCGA-37-3789-01A-01-TS1.a4aaee21-3414-48cb-a457-c2af4fbdd2fe,tumor_tissue
TCGA-55-8301-01A-01-TS1.10c827cf-2716-48f3-955f-295b7f24e0fb,tumor_tissue
TCGA-44-A4SU-01A-01-TSA.A91EA3BB-C675-4EEA-89AC-54D1221EA8B5,tumor_tissue
TCGA-62-A46R-01A-01-TSA.47CEC83A-9289-4A93-9F8D-95DFE5CFEF1B,tumor_tissue
TCGA-75-5125-01A-01-BS1.bb805249-b66f-42ae-9656-12e3b81105a9,tumor_tissue
TCGA-66-2763-01A-01-BS1.06f7aefa-b361-44ff-a40b-2ccfd128376d,tumor_tissue
TCGA-05-4434-01A-01-TS1.3c35bf16-9ae7-48c3-8ed2-98ac1cacd7d8,tumor_tissue
TCGA-43-6770-01A-01-TS1.1633badf-0dc4-4e3c-8c0d-7eceff1a0828,tumor_tissue
TCGA-05-5429-01A-01-BS1.23171dd0-7445-4341-b0ad-a67554cdaf48,tumor_tissue
TCGA-39-5022-11A-01-TS1.92a6c837-2990-4f81-9380-41c536d37db9,normal_tissue
TCGA-44-6145-01A-01-TS1.694c13e7-a2e5-434e-8093-d78bec903707,tumor_tissue
TCGA-55-8511-11A-01-TS1.c28c0917-114a-48bb-ae2b-3bb5c057660a,normal_tissue
TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2,normal_tissue
TCGA-L9-A444-01A-02-TS2.C284BE25-0367-4B78-A70A-B4B22A73E835,tumor_tissue
TCGA-50-5068-01A-01-BS1.e2cffa98-abc4-41b3-8861-cb2d0d28ac67,tumor_tissue
TCGA-58-8393-11A-01-TS1.9fa89bb0-6405-4d9c-bd2d-599178c02ba2,normal_tissue
TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12,normal_tissue
TCGA-50-5055-01A-01-TS1.6bd744e9-55ab-4d57-ac07-ef6c64ee4cbd,tumor_tissue
TCGA-77-8145-01A-01-BS1.1068be69-6ef5-40c1-901f-815d9dd675b1,tumor_tissue
TCGA-66-2737-01A-01-TS1.200fada8-24e0-4547-87c1-cbc37cf3e6e8,tumor_tissue
TCGA-05-4389-01A-01-TS1.8609dd2e-0f65-4941-83f1-8ddc66175c69,tumor_tissue
TCGA-34-5239-01A-01-BS1.a1dcf1cd-e343-4310-bba1-d8c8f5014e49,tumor_tissue
TCGA-39-5028-11A-01-TS1.94cf9533-e0bf-4639-91fc-5b0303b4b401,normal_tissue
TCGA-21-1082-01A-01-BS1.90b26544-b47c-4883-a018-984b1ca27ac7,tumor_tissue
TCGA-94-A5I4-01A-01-TS1.F254FD92-09AE-42D5-AE3F-8DB41CAAF3DA,tumor_tissue
TCGA-49-4506-11A-01-TS1.1c918b9d-893a-45ad-b4ad-6ace64a92a8b,normal_tissue
TCGA-50-5931-11A-01-TS1.75eecd0b-4759-4b3d-9768-10be7d38bf61,normal_tissue
TCGA-60-2703-01A-01-BS1.85bfad85-7150-46f1-93e4-d030136fceff,tumor_tissue
TCGA-18-5595-01A-01-TS1.be514e20-bdae-4ab5-9b2f-e87238540594,tumor_tissue
TCGA-44-5643-01A-01-TS1.d7358c4a-6ea9-44f1-b97a-1cb050dd2435,tumor_tissue
TCGA-73-4659-11A-01-BS1.1615c681-e9d6-4255-9c48-3fad043abe88,normal_tissue
TCGA-56-8307-01A-01-TS1.7537de75-53be-4ace-aec7-0a6119eb5144,tumor_tissue
TCGA-78-7153-01A-01-BS1.4c47cc2d-5ea5-4c04-8431-3142030f45ff,tumor_tissue
TCGA-73-4658-01A-01-BS1.2859e392-66d8-407e-85db-25bf4e4c5ff3,tumor_tissue
TCGA-56-A5DS-01A-01-TS1.C391035D-8A38-4042-95BA-AD6D76FDFF1E,tumor_tissue
TCGA-34-2596-11A-01-BS1.ad1dbb9b-0e58-4241-8958-a6c76b8bd2a8,normal_tissue
TCGA-56-7731-11A-01-TS1.5611a741-38b6-4068-9426-672d7df1c9b4,normal_tissue
TCGA-18-3416-11A-01-TS1.ec4422db-c475-4b42-93b7-2d263faffb95,normal_tissue
TCGA-56-8305-11A-01-TS1.dc4b057e-a254-4147-84ce-4542c61d81ce,normal_tissue
TCGA-66-2782-01A-01-BS1.8b1e40cf-3f84-4aa2-9f92-70f79807cc4c,tumor_tissue
TCGA-66-2766-11A-01-TS1.abf58ef7-5fa0-43aa-bfe8-c2bc58b9f76a,normal_tissue
TCGA-91-6849-11A-01-TS1.04d73e07-5a4c-4818-a945-560e194d74e4,normal_tissue
TCGA-44-2656-01A-04-TS4.D00DB24E-08D4-4E55-AA28-4C8F707F1308,tumor_tissue
TCGA-73-4668-01A-01-BS1.98609248-c948-42c6-8260-c2e18a7fb548,tumor_tissue
TCGA-22-4601-11A-01-TS1.a54be025-ca55-4a25-ab36-3fec48162d04,normal_tissue
TCGA-78-7155-01A-01-BS1.a0a668be-4f07-4a5d-8fb2-6e97006fa1da,tumor_tissue
TCGA-21-1071-01A-01-TS1.a3bb2115-74be-4f05-bf67-8b3b3bd801bf,tumor_tissue
TCGA-55-6969-01A-01-BS1.2a9b081b-8dbc-48fe-87f0-6c4ef8109de9,tumor_tissue
TCGA-66-2770-11A-01-TS1.72edc1ba-916d-42a2-9f22-6254c6e54c5c,normal_tissue
TCGA-MN-A4N1-01A-01-TSA.04CDF8D0-66C6-40DE-9DBF-82702391BA88,tumor_tissue
TCGA-92-8065-01A-01-TS1.6f2550fb-fae0-402f-973b-6b6dc669a956,tumor_tissue
TCGA-78-7162-01A-01-BS1.c4ea5644-a749-456e-a834-d1954f0cd581,tumor_tissue
TCGA-63-7020-01A-01-TS1.85055591-e148-4fe3-ae1f-2d55f84f04be,tumor_tissue
TCGA-51-6867-11A-01-TS1.435b1f2a-e035-4be9-a5a4-2cb8e3c149f6,normal_tissue
TCGA-58-8391-01A-01-BS1.2bbe6395-5405-415b-83d4-e2d9cc973c9a,tumor_tissue
TCGA-44-A4SS-01A-01-TSA.876AC692-397E-48F0-9626-8CE79A051679,tumor_tissue
TCGA-34-5234-01A-01-TS1.af9fe1d3-50c3-459d-ac98-858cb67e3213,tumor_tissue
TCGA-55-7576-11A-01-TS1.58ec531a-f18c-4e11-95d6-7fd37b168684,normal_tissue
TCGA-44-6145-11A-01-TS1.1ce37c11-0439-4903-be45-68cd55baf942,normal_tissue
TCGA-55-7910-01A-01-TS1.fc84f0aa-7671-4e92-adca-4f95b1fc1015,tumor_tissue
TCGA-55-7728-01A-01-BS1.49cf64f5-d494-46af-9bef-8c0cadeaa664,tumor_tissue
TCGA-55-6986-11A-01-TS1.60ad707f-6453-4765-acde-2dd13c14d172,normal_tissue
TCGA-97-7938-01A-01-TS1.b8ccb4a5-0bdc-4a7c-92ef-a41bcec791a1,tumor_tissue
TCGA-21-1079-01A-01-BS1.6ba16858-9140-403f-ab71-44ce797e7c7f,tumor_tissue
TCGA-34-5240-01A-01-BS1.e84e0a3e-e1e8-44ca-a305-32105fdbdb06,tumor_tissue
TCGA-44-2656-11A-01-TS1.24d5e405-fb65-4cf7-b58b-d98739644c10,normal_tissue
TCGA-44-7660-01A-01-TS1.c1e1a47f-0836-4cc8-8dac-b91f51a64fac,tumor_tissue
TCGA-33-4547-11A-01-BS1.a5f5e92c-50e9-453f-81f1-13432b0050de,normal_tissue
TCGA-44-7661-01A-01-BS1.7609bd38-0dfa-4882-9efd-a8f4a291f6d2,tumor_tissue
TCGA-38-6178-01A-01-TS1.c7442dfa-81d0-4209-bb75-0783cd9c8974,tumor_tissue
TCGA-22-4604-11A-01-BS1.4157874c-2ec6-44a2-9e6e-3da1f2b9d8ff,normal_tissue
TCGA-85-6175-01A-01-BS1.dea71777-3b94-4f22-9f55-5656a41b8297,tumor_tissue
TCGA-55-A490-01A-01-TS1.1A2C5FC5-8C07-4F01-BDF1-BF57A6ADCA85,tumor_tissue
TCGA-60-2707-01A-01-BS1.42771b34-c82b-4b85-a05f-e397087ce0c2,tumor_tissue
TCGA-77-6843-01A-01-TS1.d36487d8-6f20-4d55-ae37-3c4e2454f756,tumor_tissue
TCGA-78-7535-01A-01-TS1.35e405f0-fc84-4049-b0a8-a99a075dac6b,tumor_tissue
TCGA-77-7463-01A-01-TS1.15135cd6-7a54-498d-8178-42df23ab7f00,tumor_tissue
TCGA-44-7661-11A-01-TS1.7b6a855b-bf74-4b90-8df8-4932557a4f5c,normal_tissue
TCGA-66-2782-01A-01-TS1.87ca26b3-ff31-414d-afa8-4d992870128b,tumor_tissue
